Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.be.pss.json	30626	-	0	0	0	0	0	1	7	217	0	0	1	0	0	0	0	1	0	0	139	166	0	0	0	0	8	0	1
fsh-generated/resources/AllergyIntolerance-30551ce1-5a28-4356-b684-2e639094ad02.json	523	3	0	0	1	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	19	20	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getdatatocollect-a-data.json	4079	4	20	0	0	0	0	0	1	170	0	0	0	0	0	0	0	0	0	0	20	31	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getdatatocollect-a-response.json	16788	9	11	0	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	0	54	37	0	0	0	0	0	0	1
fsh-generated/resources/Bundle-getrecommendations-a-data.json	5858	6	8	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	41	20	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-a-response.json	22554	8	12	0	0	0	0	0	1	111	0	0	0	0	0	0	0	1	0	0	39	50	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-data3.json	3672	5	7	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	18	26	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-r-response.json	9706	7	3	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	23	42	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-radiology-getdiagnoses-response.json	14663	7	3	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	47	57	0	0	0	1	0	0	0
fsh-generated/resources/Bundle-radiology-getdiagnoses.json	2547	6	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	21	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PSSQSIConditions.json	374	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	2552	0	0	0	0	1	0	0
