Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.be.pss.json	45481	-	0	0	0	0	0	0	18	84	0	0	0	0	0	0	0	2	0	0	206	188	0	0	0	0	11	1	1
fsh-generated/resources/AllergyIntolerance-30551ce1-5a28-4356-b684-2e639094ad02.json	523	4	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-alternative-request-bundle.json	1718	4	16	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	19	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-any-service-no-consent-response-response.json	10034	6	9	0	0	0	0	0	1	63	0	0	0	0	0	0	0	0	0	0	50	33	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getdatatocollect-a-data.json	4384	5	11	0	1	0	0	0	1	1154	0	0	0	0	0	0	0	0	0	0	24	19	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getdatatocollect-a-response.json	16911	7	5	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	59	37	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-a-data.json	6314	4	8	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	45	23	0	0	0	0	0	0	1
fsh-generated/resources/Bundle-getrecommendations-a-response.json	25008	5	11	0	0	0	0	0	1	427	0	0	0	0	0	0	0	0	0	0	49	56	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-data3.json	3672	4	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	29	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-r-response.json	9705	3	3	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	27	45	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-no-response-response.json	3810	4	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	21	19	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-radiology-getdiagnoses-response.json	14663	4	4	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	55	41	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-radiology-getdiagnoses.json	2733	4	9	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	14	0	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-PSSProviderCapabilityStatement.json	1087	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	27	36	0	0	1	0	0	0	0
fsh-generated/resources/CodeSystem-PSSBundleTags.json	541	3	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	13	427	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PSSFeedbackCodes.json	591	2	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	12	53	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PSSQSIConditions.json	374	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	44	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PSSQSIProcedures.json	374	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	11	38	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PSSRatingTypes.json	611	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	38	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PSSaFeedbackReasons.json	1102	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	44	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PSSrFeedbackReasons.json	1138	3	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	42	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-pss-exception-codes.json	605	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	19	32	0	0	0	0	0	0	0
fsh-generated/resources/CommunicationRequest-1e6c8c0a-9f7f-4f65-bc16-3a7a5e7b29c2.json	1491	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	16	0	0	0	0	0	0	0
fsh-generated/resources/CommunicationRequest-30551ce1-5a28-4356-b684-1e639094dd22.json	1874	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0
fsh-generated/resources/Condition-287e8fe2-3e83-44bd-92e7-962bc90b6d67.json	1091	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0
fsh-generated/resources/Condition-30551ce1-5a28-4356-b684-2e639094ad01.json	1246	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0
fsh-generated/resources/Condition-30551ce1-5a28-4356-b684-4e639094ad11.json	1086	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
fsh-generated/resources/Condition-5f3aafb8-643c-4ed5-ad54-199939e7b2d1.json	1094	3	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0
fsh-generated/resources/Condition-72d3ced6-5133-4042-931e-04284c9f4283.json	1110	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	16	0	0	0	0	0	0	0
fsh-generated/resources/Condition-b90ca57a-1ae5-4ff6-8dce-48488660ea65.json	1091	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	0	0	0	0
fsh-generated/resources/Condition-pss-30551ce1-5a28-4356-b684-4e639094ad11.json	1098	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-1e639094ac23.json	1661	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-1e639094ad24.json	1666	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	19	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-1e639094ad25.json	1663	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-1e639094ad26.json	427	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-1e639094ad29.json	426	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-2e639094ad12.json	503	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-alternative-request.json	527	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ataxia.json	351	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-feedback.json	1995	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	1	0	0
fsh-generated/resources/Parameters-antimicrobial-feedback-green.json	784	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0
fsh-generated/resources/Parameters-antimicrobial-feedback-orange.json	1080	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0
fsh-generated/resources/Parameters-feedback-accepted-green.json	762	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0
fsh-generated/resources/Parameters-radiology-feedback.json	2555	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0	0
fsh-generated/resources/Patient-30551ce1-5a28-4356-b684-2e639094ad48.json	711	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
fsh-generated/resources/Patient-30551ce1-5a28-4356-b684-3e639094ad48.json	709	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-GetDataToCollect.json	2780	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-GetDiagnoses.json	2420	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	18	10	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-GetRecommendations.json	2725	2	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-26491cef-c5c7-4c5f-b10b-839e938f6b3e.json	5275	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	39	25	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-30551ce1-5a28-4356-b684-2e639094ad4c.json	11260	4	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	45	20	0	0	0	0	1	0	0
