Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.be.pss.json	30052	-	0	0	0	0	0	0	5	200	0	0	0	0	0	0	0	1	0	0	131	187	0	0	0	0	6	0	1
fsh-generated/resources/AllergyIntolerance-allergy-to-sulfonamide.json	482	5	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	20	22	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getdatatocollect-a-data.json	3919	4	18	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	27	37	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getdatatocollect-a-response.json	16651	9	11	0	0	0	0	0	1	32	0	0	0	0	0	0	0	0	0	0	56	72	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-a-data.json	5633	5	8	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	33	53	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-a-response.json	22127	8	12	0	0	0	0	0	1	105	0	0	0	0	0	0	0	0	0	0	50	99	0	0	0	0	0	0	1
fsh-generated/resources/Bundle-getrecommendations-data3.json	3581	6	6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	17	33	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-r-response.json	9572	4	2	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	24	63	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-radiology-getdiagnoses-response.json	14092	5	4	0	0	0	0	0	1	18	0	0	0	0	0	0	0	1	0	0	45	67	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-radiology-getdiagnoses.json	2466	4	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PSSQSIConditions.json	373	2	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	15	2390	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PSSQSIProcedures.json	373	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	72	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PSSRatingTypes.json	610	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	59	0	0	0	0	1	0	0
fsh-generated/resources/CommunicationRequest-ab-advice.json	1901	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0	0
fsh-generated/resources/Condition-proposed-diagnosis-3074219.json	1073	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0	0
fsh-generated/resources/Condition-proposed-diagnosis-3074220.json	1054	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0	0
fsh-generated/resources/Condition-proposed-diagnosis-3074221.json	1057	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/Condition-proposed-diagnosis-3074222.json	1054	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
fsh-generated/resources/Condition-proposed-diagnosis-5000246.json	1049	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/Condition-pss-proposed-diagnosis-5000246.json	1061	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0
fsh-generated/resources/Condition-vulvovaginitis.json	1088	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-clindamycin.json	1117	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-fluconazol.json	347	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-metronidazol.json	1459	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-miconazol.json	450	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-proposal-clindamycin.json	324	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ataxia.json	287	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-a.json	684	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-r.json	682	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-GetDataToCollect.json	2832	3	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-GetDiagnoses.json	2420	3	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-GetRecommendations.json	2671	3	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-q-collect-information-a.json	11247	4	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	38	25	0	0	0	0	2	0	0
fsh-generated/resources/QuestionnaireResponse-qresponse-v.json	1261	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	16	0	0	0	0	0	0	0
fsh-generated/resources/RequestGroup-Inline-Instance-for-radiology-getdiagnoses-response.json	1051	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	0	0	0	0
fsh-generated/resources/RequestGroup-getdatatocollect-a-response-group.json	445	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0	0
fsh-generated/resources/RequestGroup-getrecommendations-a-response-group.json	12428	3	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	21	23	0	0	0	0	0	0	0
fsh-generated/resources/RequestGroup-getrecommendations-r-response-1.json	5259	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	19	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ct-head-wo-iv-contrast.json	536	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-proposed-ct-head-wo-iv-contrast.json	670	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-proposed-ct-head-wo-w-iv-contrast.json	674	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-proposed-mr-head-wo-iv-contrast.json	670	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-pss-ct-head-wo-iv-contrast.json	665	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-AnswerOptionAdditionalCode.json	1404	3	0	12	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	32	126	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-CodeValueSet.json	1683	3	0	18	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	34	143	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-PSSDataAcquisitionForm.json	1402	3	0	78	0	0	0	0	0	55	0	0	1	0	0	0	0	2	0	0	153	425	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-PSSPatient.json	2206	3	0	87	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	163	318	0	0	0	0	8	0	1
