Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.be.pss.json	38937	-	0	0	0	0	0	0	18	86	0	0	0	0	0	0	0	1	0	0	232	213	0	0	0	0	10	0	2
fsh-generated/resources/AllergyIntolerance-30551ce1-5a28-4356-b684-2e639094ad02.json	523	5	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	1	0	0	30	33	0	0	1	0	0	0	0
fsh-generated/resources/Bundle-any-service-no-consent-response-response.json	10034	7	16	0	1	0	0	0	2	38	0	0	0	0	0	0	0	0	0	0	63	41	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-any-service-no-response-response.json	2360	7	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	26	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getdatatocollect-a-data.json	4384	4	16	0	0	0	0	0	1	1052	0	0	0	0	0	0	0	0	0	0	31	31	0	0	0	0	0	0	1
fsh-generated/resources/Bundle-getdatatocollect-a-response.json	16911	7	7	0	0	0	0	0	2	28	0	0	0	0	0	0	0	0	0	0	73	51	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-a-data.json	6314	5	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	67	42	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-a-response.json	22611	6	9	0	0	0	0	0	2	446	0	0	0	0	0	0	0	0	0	0	50	68	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-data3.json	3672	4	9	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	33	26	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-getrecommendations-r-response.json	9705	5	3	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	47	46	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-radiology-getdiagnoses-response.json	14663	5	4	0	0	0	0	0	1	19	0	0	0	0	0	0	0	1	0	0	60	79	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-radiology-getdiagnoses.json	2733	3	6	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	37	20	0	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-PSSProviderCapabilityStatement.json	1073	3	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	42	34	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PSSFeedbackCodes.json	591	3	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	33	551	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PSSFeedbackReasons.json	1147	2	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	33	70	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PSSQSIConditions.json	374	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	45	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PSSQSIProcedures.json	374	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	28	50	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PSSRatingTypes.json	611	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	29	47	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-pss-exception-codes.json	580	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	30	49	0	0	0	0	0	0	0
fsh-generated/resources/CommunicationRequest-30551ce1-5a28-4356-b684-1e639094dd22.json	1874	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	28	43	0	0	0	0	0	0	0
fsh-generated/resources/Condition-287e8fe2-3e83-44bd-92e7-962bc90b6d67.json	1091	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	33	0	0	0	0	0	0	0
fsh-generated/resources/Condition-30551ce1-5a28-4356-b684-2e639094ad01.json	1246	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	33	0	0	0	0	0	0	0
fsh-generated/resources/Condition-30551ce1-5a28-4356-b684-4e639094ad11.json	1086	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	29	0	0	0	0	0	0	0
fsh-generated/resources/Condition-5f3aafb8-643c-4ed5-ad54-199939e7b2d1.json	1094	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	18	0	0	0	0	0	0	0
fsh-generated/resources/Condition-72d3ced6-5133-4042-931e-04284c9f4283.json	1110	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	30	0	0	0	0	0	0	0
fsh-generated/resources/Condition-b90ca57a-1ae5-4ff6-8dce-48488660ea65.json	1091	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	21	0	0	0	0	0	0	0
fsh-generated/resources/Condition-pss-30551ce1-5a28-4356-b684-4e639094ad11.json	1098	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-1e639094ac23.json	1661	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	21	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-1e639094ad24.json	1196	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	16	25	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-1e639094ad26.json	427	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	32	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-1e639094ad29.json	426	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	23	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-30551ce1-5a28-4356-b684-2e639094ad12.json	503	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ataxia.json	351	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-Feedback.json	657	3	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0	0	0	0
fsh-generated/resources/Parameters-feedback-example.json	2826	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	0	0
